Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name
12/18/15,AQS,60371103,1,10.5,ug/m3 LC,44,Los Angeles-North Main Street
12/19/15,AQS,60371103,1,13.1,ug/m3 LC,53,Los Angeles-North Main Street
12/20/15,AQS,60371103,1,9.9,ug/m3 LC,41,Los Angeles-North Main Street
12/21/15,AQS,60371103,1,14.4,ug/m3 LC,56,Los Angeles-North Main Street
12/22/15,AQS,60371103,1,11.3,ug/m3 LC,47,Los Angeles-North Main Street
12/23/15,AQS,60371103,1,9.2,ug/m3 LC,38,Los Angeles-North Main Street
12/24/15,AQS,60371103,1,7.4,ug/m3 LC,31,Los Angeles-North Main Street
12/25/15,AQS,60371103,1,3.1,ug/m3 LC,13,Los Angeles-North Main Street
12/26/15,AQS,60371103,1,5.4,ug/m3 LC,23,Los Angeles-North Main Street
12/27/15,AQS,60371103,1,8.8,ug/m3 LC,37,Los Angeles-North Main Street
12/28/15,AQS,60371103,1,8.9,ug/m3 LC,37,Los Angeles-North Main Street
12/29/15,AQS,60371103,1,11.9,ug/m3 LC,50,Los Angeles-North Main Street
12/30/15,AQS,60371103,1,17.7,ug/m3 LC,63,Los Angeles-North Main Street
12/31/15,AQS,60371103,1,15.6,ug/m3 LC,58,Los Angeles-North Main Street
1/6/15,AQS,60371103,2,8.5,ug/m3 LC,35,Los Angeles-North Main Street
1/12/15,AQS,60371103,2,27.2,ug/m3 LC,83,Los Angeles-North Main Street
1/18/15,AQS,60371103,2,22.6,ug/m3 LC,73,Los Angeles-North Main Street
1/24/15,AQS,60371103,2,9.4,ug/m3 LC,39,Los Angeles-North Main Street
1/30/15,AQS,60371103,2,7.7,ug/m3 LC,32,Los Angeles-North Main Street
2/5/15,AQS,60371103,2,46.7,ug/m3 LC,129,Los Angeles-North Main Street
2/11/15,AQS,60371103,2,7.6,ug/m3 LC,32,Los Angeles-North Main Street
2/17/15,AQS,60371103,2,29.5,ug/m3 LC,88,Los Angeles-North Main Street
3/1/15,AQS,60371103,2,2.8,ug/m3 LC,12,Los Angeles-North Main Street
3/7/15,AQS,60371103,2,10.6,ug/m3 LC,44,Los Angeles-North Main Street
3/13/15,AQS,60371103,2,6.8,ug/m3 LC,28,Los Angeles-North Main Street
3/19/15,AQS,60371103,2,15.6,ug/m3 LC,58,Los Angeles-North Main Street
3/25/15,AQS,60371103,2,10.9,ug/m3 LC,45,Los Angeles-North Main Street
3/31/15,AQS,60371103,2,24,ug/m3 LC,76,Los Angeles-North Main Street
4/6/15,AQS,60371103,2,5.1,ug/m3 LC,21,Los Angeles-North Main Street
4/12/15,AQS,60371103,2,8.5,ug/m3 LC,35,Los Angeles-North Main Street
4/18/15,AQS,60371103,2,13.1,ug/m3 LC,53,Los Angeles-North Main Street
4/24/15,AQS,60371103,2,6.4,ug/m3 LC,27,Los Angeles-North Main Street
4/30/15,AQS,60371103,2,17.1,ug/m3 LC,62,Los Angeles-North Main Street
5/6/15,AQS,60371103,2,10,ug/m3 LC,42,Los Angeles-North Main Street
5/12/15,AQS,60371103,2,12,ug/m3 LC,50,Los Angeles-North Main Street
5/18/15,AQS,60371103,2,7.6,ug/m3 LC,32,Los Angeles-North Main Street
5/30/15,AQS,60371103,2,21.9,ug/m3 LC,72,Los Angeles-North Main Street
6/5/15,AQS,60371103,2,9.1,ug/m3 LC,38,Los Angeles-North Main Street
6/11/15,AQS,60371103,2,8.7,ug/m3 LC,36,Los Angeles-North Main Street
6/17/15,AQS,60371103,2,21.2,ug/m3 LC,70,Los Angeles-North Main Street
6/23/15,AQS,60371103,2,17,ug/m3 LC,61,Los Angeles-North Main Street
6/29/15,AQS,60371103,2,13.3,ug/m3 LC,54,Los Angeles-North Main Street
7/5/15,AQS,60371103,2,20.1,ug/m3 LC,68,Los Angeles-North Main Street
7/11/15,AQS,60371103,2,5.2,ug/m3 LC,22,Los Angeles-North Main Street
7/17/15,AQS,60371103,2,11.2,ug/m3 LC,47,Los Angeles-North Main Street
7/23/15,AQS,60371103,2,7.5,ug/m3 LC,31,Los Angeles-North Main Street
7/29/15,AQS,60371103,2,14.6,ug/m3 LC,56,Los Angeles-North Main Street
8/4/15,AQS,60371103,2,12.8,ug/m3 LC,52,Los Angeles-North Main Street
8/10/15,AQS,60371103,2,9,ug/m3 LC,38,Los Angeles-North Main Street
8/16/15,AQS,60371103,2,15.7,ug/m3 LC,59,Los Angeles-North Main Street
8/22/15,AQS,60371103,2,18.3,ug/m3 LC,64,Los Angeles-North Main Street
8/28/15,AQS,60371103,2,15.5,ug/m3 LC,58,Los Angeles-North Main Street
9/3/15,AQS,60371103,2,8.2,ug/m3 LC,34,Los Angeles-North Main Street
9/9/15,AQS,60371103,2,12.6,ug/m3 LC,52,Los Angeles-North Main Street
9/15/15,AQS,60371103,2,3.6,ug/m3 LC,15,Los Angeles-North Main Street
9/21/15,AQS,60371103,2,13.1,ug/m3 LC,53,Los Angeles-North Main Street
9/27/15,AQS,60371103,2,13.6,ug/m3 LC,54,Los Angeles-North Main Street
10/3/15,AQS,60371103,2,10.6,ug/m3 LC,44,Los Angeles-North Main Street
10/9/15,AQS,60371103,2,13.6,ug/m3 LC,54,Los Angeles-North Main Street
10/15/15,AQS,60371103,2,7,ug/m3 LC,29,Los Angeles-North Main Street
10/21/15,AQS,60371103,2,10.2,ug/m3 LC,43,Los Angeles-North Main Street
10/27/15,AQS,60371103,2,14.9,ug/m3 LC,57,Los Angeles-North Main Street
11/2/15,AQS,60371103,2,8.2,ug/m3 LC,34,Los Angeles-North Main Street
11/8/15,AQS,60371103,2,8.7,ug/m3 LC,36,Los Angeles-North Main Street
11/14/15,AQS,60371103,2,11.5,ug/m3 LC,48,Los Angeles-North Main Street
11/20/15,AQS,60371103,2,14.4,ug/m3 LC,56,Los Angeles-North Main Street
11/26/15,AQS,60371103,2,8.7,ug/m3 LC,36,Los Angeles-North Main Street
12/2/15,AQS,60371103,2,6.2,ug/m3 LC,26,Los Angeles-North Main Street
12/8/15,AQS,60371103,2,12.2,ug/m3 LC,51,Los Angeles-North Main Street
12/14/15,AQS,60371103,2,1.3,ug/m3 LC,5,Los Angeles-North Main Street
12/20/15,AQS,60371103,2,9.2,ug/m3 LC,38,Los Angeles-North Main Street
12/26/15,AQS,60371103,2,6,ug/m3 LC,25,Los Angeles-North Main Street
1/1/15,AQS,60371103,9,27.2,ug/m3 LC,83,Los Angeles-North Main Street
1/2/15,AQS,60371103,9,22.5,ug/m3 LC,73,Los Angeles-North Main Street
1/3/15,AQS,60371103,9,26.2,ug/m3 LC,81,Los Angeles-North Main Street
1/4/15,AQS,60371103,9,29.5,ug/m3 LC,88,Los Angeles-North Main Street
1/5/15,AQS,60371103,9,11.8,ug/m3 LC,49,Los Angeles-North Main Street
1/6/15,AQS,60371103,9,7.9,ug/m3 LC,33,Los Angeles-North Main Street
1/7/15,AQS,60371103,9,9.7,ug/m3 LC,40,Los Angeles-North Main Street
1/8/15,AQS,60371103,9,24.6,ug/m3 LC,77,Los Angeles-North Main Street
1/9/15,AQS,60371103,9,37,ug/m3 LC,105,Los Angeles-North Main Street
1/10/15,AQS,60371103,9,38,ug/m3 LC,107,Los Angeles-North Main Street
1/11/15,AQS,60371103,9,24,ug/m3 LC,76,Los Angeles-North Main Street
1/12/15,AQS,60371103,9,36.5,ug/m3 LC,103,Los Angeles-North Main Street
1/13/15,AQS,60371103,9,40.7,ug/m3 LC,114,Los Angeles-North Main Street
1/14/15,AQS,60371103,9,15.1,ug/m3 LC,57,Los Angeles-North Main Street
1/15/15,AQS,60371103,9,9.4,ug/m3 LC,39,Los Angeles-North Main Street
1/16/15,AQS,60371103,9,8.5,ug/m3 LC,35,Los Angeles-North Main Street
1/17/15,AQS,60371103,9,18.7,ug/m3 LC,65,Los Angeles-North Main Street
1/18/15,AQS,60371103,9,28.2,ug/m3 LC,85,Los Angeles-North Main Street
1/19/15,AQS,60371103,9,39.2,ug/m3 LC,110,Los Angeles-North Main Street
1/20/15,AQS,60371103,9,58.6,ug/m3 LC,153,Los Angeles-North Main Street
1/21/15,AQS,60371103,9,70.3,ug/m3 LC,159,Los Angeles-North Main Street
1/22/15,AQS,60371103,9,16.7,ug/m3 LC,61,Los Angeles-North Main Street
1/23/15,AQS,60371103,9,9.3,ug/m3 LC,39,Los Angeles-North Main Street
1/24/15,AQS,60371103,9,10.5,ug/m3 LC,44,Los Angeles-North Main Street
1/25/15,AQS,60371103,9,11.2,ug/m3 LC,47,Los Angeles-North Main Street
1/26/15,AQS,60371103,9,8.5,ug/m3 LC,35,Los Angeles-North Main Street
1/27/15,AQS,60371103,9,12.5,ug/m3 LC,52,Los Angeles-North Main Street
1/28/15,AQS,60371103,9,9.2,ug/m3 LC,38,Los Angeles-North Main Street
1/29/15,AQS,60371103,9,10.1,ug/m3 LC,42,Los Angeles-North Main Street
1/30/15,AQS,60371103,9,9.4,ug/m3 LC,39,Los Angeles-North Main Street
1/31/15,AQS,60371103,9,20.5,ug/m3 LC,69,Los Angeles-North Main Street
2/1/15,AQS,60371103,9,17.1,ug/m3 LC,62,Los Angeles-North Main Street
2/2/15,AQS,60371103,9,19.9,ug/m3 LC,67,Los Angeles-North Main Street
2/3/15,AQS,60371103,9,43.2,ug/m3 LC,120,Los Angeles-North Main Street
2/4/15,AQS,60371103,9,65.9,ug/m3 LC,156,Los Angeles-North Main Street
2/5/15,AQS,60371103,9,55,ug/m3 LC,149,Los Angeles-North Main Street
2/6/15,AQS,60371103,9,51.6,ug/m3 LC,141,Los Angeles-North Main Street
2/7/15,AQS,60371103,9,34.3,ug/m3 LC,98,Los Angeles-North Main Street
2/8/15,AQS,60371103,9,20.8,ug/m3 LC,69,Los Angeles-North Main Street
2/9/15,AQS,60371103,9,10.1,ug/m3 LC,42,Los Angeles-North Main Street
2/10/15,AQS,60371103,9,16.4,ug/m3 LC,60,Los Angeles-North Main Street
2/11/15,AQS,60371103,9,9.5,ug/m3 LC,40,Los Angeles-North Main Street
2/12/15,AQS,60371103,9,8.2,ug/m3 LC,34,Los Angeles-North Main Street
2/13/15,AQS,60371103,9,7.6,ug/m3 LC,32,Los Angeles-North Main Street
2/14/15,AQS,60371103,9,9.2,ug/m3 LC,38,Los Angeles-North Main Street
2/15/15,AQS,60371103,9,18.8,ug/m3 LC,65,Los Angeles-North Main Street
2/16/15,AQS,60371103,9,35.5,ug/m3 LC,101,Los Angeles-North Main Street
2/17/15,AQS,60371103,9,39.3,ug/m3 LC,110,Los Angeles-North Main Street
2/18/15,AQS,60371103,9,46,ug/m3 LC,127,Los Angeles-North Main Street
2/19/15,AQS,60371103,9,57.6,ug/m3 LC,152,Los Angeles-North Main Street
2/20/15,AQS,60371103,9,44,ug/m3 LC,122,Los Angeles-North Main Street
2/21/15,AQS,60371103,9,19.3,ug/m3 LC,66,Los Angeles-North Main Street
2/22/15,AQS,60371103,9,9.7,ug/m3 LC,40,Los Angeles-North Main Street
2/23/15,AQS,60371103,9,5.5,ug/m3 LC,23,Los Angeles-North Main Street
2/24/15,AQS,60371103,9,6.6,ug/m3 LC,28,Los Angeles-North Main Street
2/25/15,AQS,60371103,9,12.9,ug/m3 LC,53,Los Angeles-North Main Street
2/26/15,AQS,60371103,9,21.8,ug/m3 LC,71,Los Angeles-North Main Street
2/27/15,AQS,60371103,9,15,ug/m3 LC,57,Los Angeles-North Main Street
2/28/15,AQS,60371103,9,4.3,ug/m3 LC,18,Los Angeles-North Main Street
3/1/15,AQS,60371103,9,4.1,ug/m3 LC,17,Los Angeles-North Main Street
3/2/15,AQS,60371103,9,5,ug/m3 LC,21,Los Angeles-North Main Street
3/3/15,AQS,60371103,9,5.5,ug/m3 LC,23,Los Angeles-North Main Street
3/4/15,AQS,60371103,9,9.7,ug/m3 LC,40,Los Angeles-North Main Street
3/5/15,AQS,60371103,9,10.2,ug/m3 LC,43,Los Angeles-North Main Street
3/6/15,AQS,60371103,9,8.3,ug/m3 LC,35,Los Angeles-North Main Street
3/7/15,AQS,60371103,9,11.4,ug/m3 LC,48,Los Angeles-North Main Street
3/8/15,AQS,60371103,9,16.7,ug/m3 LC,61,Los Angeles-North Main Street
3/9/15,AQS,60371103,9,31.3,ug/m3 LC,91,Los Angeles-North Main Street
3/10/15,AQS,60371103,9,38,ug/m3 LC,107,Los Angeles-North Main Street
3/11/15,AQS,60371103,9,25.8,ug/m3 LC,80,Los Angeles-North Main Street
3/12/15,AQS,60371103,9,10,ug/m3 LC,42,Los Angeles-North Main Street
3/13/15,AQS,60371103,9,8.2,ug/m3 LC,34,Los Angeles-North Main Street
3/14/15,AQS,60371103,9,8.2,ug/m3 LC,34,Los Angeles-North Main Street
3/15/15,AQS,60371103,9,8,ug/m3 LC,33,Los Angeles-North Main Street
3/16/15,AQS,60371103,9,12.3,ug/m3 LC,51,Los Angeles-North Main Street
3/17/15,AQS,60371103,9,16.7,ug/m3 LC,61,Los Angeles-North Main Street
3/18/15,AQS,60371103,9,14.4,ug/m3 LC,56,Los Angeles-North Main Street
3/19/15,AQS,60371103,9,20,ug/m3 LC,68,Los Angeles-North Main Street
3/20/15,AQS,60371103,9,34.4,ug/m3 LC,98,Los Angeles-North Main Street
3/21/15,AQS,60371103,9,31.1,ug/m3 LC,91,Los Angeles-North Main Street
3/22/15,AQS,60371103,9,19.2,ug/m3 LC,66,Los Angeles-North Main Street
3/23/15,AQS,60371103,9,13.4,ug/m3 LC,54,Los Angeles-North Main Street
3/24/15,AQS,60371103,9,12.1,ug/m3 LC,51,Los Angeles-North Main Street
3/25/15,AQS,60371103,9,16.2,ug/m3 LC,60,Los Angeles-North Main Street
3/26/15,AQS,60371103,9,9,ug/m3 LC,38,Los Angeles-North Main Street
4/1/15,AQS,60371103,9,18.8,ug/m3 LC,65,Los Angeles-North Main Street
4/2/15,AQS,60371103,9,16.5,ug/m3 LC,60,Los Angeles-North Main Street
4/3/15,AQS,60371103,9,12.7,ug/m3 LC,52,Los Angeles-North Main Street
4/4/15,AQS,60371103,9,13.3,ug/m3 LC,54,Los Angeles-North Main Street
4/5/15,AQS,60371103,9,17.3,ug/m3 LC,62,Los Angeles-North Main Street
4/6/15,AQS,60371103,9,8.6,ug/m3 LC,36,Los Angeles-North Main Street
4/7/15,AQS,60371103,9,9.2,ug/m3 LC,38,Los Angeles-North Main Street
4/8/15,AQS,60371103,9,9.2,ug/m3 LC,38,Los Angeles-North Main Street
4/9/15,AQS,60371103,9,12.3,ug/m3 LC,51,Los Angeles-North Main Street
4/10/15,AQS,60371103,9,17.5,ug/m3 LC,62,Los Angeles-North Main Street
4/11/15,AQS,60371103,9,17.3,ug/m3 LC,62,Los Angeles-North Main Street
4/12/15,AQS,60371103,9,15,ug/m3 LC,57,Los Angeles-North Main Street
4/13/15,AQS,60371103,9,25,ug/m3 LC,78,Los Angeles-North Main Street
4/14/15,AQS,60371103,9,24.7,ug/m3 LC,77,Los Angeles-North Main Street
4/15/15,AQS,60371103,9,17.6,ug/m3 LC,63,Los Angeles-North Main Street
4/16/15,AQS,60371103,9,12,ug/m3 LC,50,Los Angeles-North Main Street
4/17/15,AQS,60371103,9,12.5,ug/m3 LC,52,Los Angeles-North Main Street
4/18/15,AQS,60371103,9,16.5,ug/m3 LC,60,Los Angeles-North Main Street
4/19/15,AQS,60371103,9,20.8,ug/m3 LC,69,Los Angeles-North Main Street
4/20/15,AQS,60371103,9,21.2,ug/m3 LC,70,Los Angeles-North Main Street
4/21/15,AQS,60371103,9,16.7,ug/m3 LC,61,Los Angeles-North Main Street
4/22/15,AQS,60371103,9,14.5,ug/m3 LC,56,Los Angeles-North Main Street
4/23/15,AQS,60371103,9,14,ug/m3 LC,55,Los Angeles-North Main Street
4/24/15,AQS,60371103,9,12,ug/m3 LC,50,Los Angeles-North Main Street
4/25/15,AQS,60371103,9,11.5,ug/m3 LC,48,Los Angeles-North Main Street
4/26/15,AQS,60371103,9,14.1,ug/m3 LC,55,Los Angeles-North Main Street
4/27/15,AQS,60371103,9,14.9,ug/m3 LC,57,Los Angeles-North Main Street
4/28/15,AQS,60371103,9,13.9,ug/m3 LC,55,Los Angeles-North Main Street
4/29/15,AQS,60371103,9,19.1,ug/m3 LC,66,Los Angeles-North Main Street
4/30/15,AQS,60371103,9,20.2,ug/m3 LC,68,Los Angeles-North Main Street
5/1/15,AQS,60371103,9,23.2,ug/m3 LC,74,Los Angeles-North Main Street
5/2/15,AQS,60371103,9,23.2,ug/m3 LC,74,Los Angeles-North Main Street
5/3/15,AQS,60371103,9,20,ug/m3 LC,68,Los Angeles-North Main Street
5/4/15,AQS,60371103,9,15.2,ug/m3 LC,58,Los Angeles-North Main Street
5/5/15,AQS,60371103,9,13,ug/m3 LC,53,Los Angeles-North Main Street
5/6/15,AQS,60371103,9,13.7,ug/m3 LC,54,Los Angeles-North Main Street
5/7/15,AQS,60371103,9,13.9,ug/m3 LC,55,Los Angeles-North Main Street
5/8/15,AQS,60371103,9,10.8,ug/m3 LC,45,Los Angeles-North Main Street
5/9/15,AQS,60371103,9,18.2,ug/m3 LC,64,Los Angeles-North Main Street
5/10/15,AQS,60371103,9,19.1,ug/m3 LC,66,Los Angeles-North Main Street
5/11/15,AQS,60371103,9,19.2,ug/m3 LC,66,Los Angeles-North Main Street
5/12/15,AQS,60371103,9,16.7,ug/m3 LC,61,Los Angeles-North Main Street
5/13/15,AQS,60371103,9,13.3,ug/m3 LC,54,Los Angeles-North Main Street
5/14/15,AQS,60371103,9,8.5,ug/m3 LC,35,Los Angeles-North Main Street
5/15/15,AQS,60371103,9,10.3,ug/m3 LC,43,Los Angeles-North Main Street
5/16/15,AQS,60371103,9,12.7,ug/m3 LC,52,Los Angeles-North Main Street
5/17/15,AQS,60371103,9,13.3,ug/m3 LC,54,Los Angeles-North Main Street
5/18/15,AQS,60371103,9,11.5,ug/m3 LC,48,Los Angeles-North Main Street
5/19/15,AQS,60371103,9,12.1,ug/m3 LC,51,Los Angeles-North Main Street
5/20/15,AQS,60371103,9,12.3,ug/m3 LC,51,Los Angeles-North Main Street
5/21/15,AQS,60371103,9,9.9,ug/m3 LC,41,Los Angeles-North Main Street
5/22/15,AQS,60371103,9,7.7,ug/m3 LC,32,Los Angeles-North Main Street
5/23/15,AQS,60371103,9,7.7,ug/m3 LC,32,Los Angeles-North Main Street
5/24/15,AQS,60371103,9,11.9,ug/m3 LC,50,Los Angeles-North Main Street
5/25/15,AQS,60371103,9,15.3,ug/m3 LC,58,Los Angeles-North Main Street
5/26/15,AQS,60371103,9,16.8,ug/m3 LC,61,Los Angeles-North Main Street
5/27/15,AQS,60371103,9,19,ug/m3 LC,66,Los Angeles-North Main Street
5/28/15,AQS,60371103,9,21.6,ug/m3 LC,71,Los Angeles-North Main Street
5/29/15,AQS,60371103,9,30.3,ug/m3 LC,89,Los Angeles-North Main Street
5/30/15,AQS,60371103,9,34.7,ug/m3 LC,99,Los Angeles-North Main Street
5/31/15,AQS,60371103,9,27.6,ug/m3 LC,84,Los Angeles-North Main Street
6/1/15,AQS,60371103,9,24,ug/m3 LC,76,Los Angeles-North Main Street
6/2/15,AQS,60371103,9,13,ug/m3 LC,53,Los Angeles-North Main Street
6/3/15,AQS,60371103,9,12.9,ug/m3 LC,53,Los Angeles-North Main Street
6/4/15,AQS,60371103,9,14.2,ug/m3 LC,55,Los Angeles-North Main Street
6/5/15,AQS,60371103,9,12.8,ug/m3 LC,52,Los Angeles-North Main Street
6/6/15,AQS,60371103,9,11.2,ug/m3 LC,47,Los Angeles-North Main Street
6/7/15,AQS,60371103,9,11.9,ug/m3 LC,50,Los Angeles-North Main Street
6/8/15,AQS,60371103,9,21.2,ug/m3 LC,70,Los Angeles-North Main Street
6/9/15,AQS,60371103,9,14.2,ug/m3 LC,55,Los Angeles-North Main Street
6/10/15,AQS,60371103,9,16.2,ug/m3 LC,60,Los Angeles-North Main Street
6/11/15,AQS,60371103,9,16.7,ug/m3 LC,61,Los Angeles-North Main Street
6/17/15,AQS,60371103,9,39.5,ug/m3 LC,111,Los Angeles-North Main Street
6/18/15,AQS,60371103,9,32.6,ug/m3 LC,94,Los Angeles-North Main Street
6/19/15,AQS,60371103,9,27.7,ug/m3 LC,84,Los Angeles-North Main Street
6/20/15,AQS,60371103,9,26.1,ug/m3 LC,80,Los Angeles-North Main Street
6/21/15,AQS,60371103,9,24.3,ug/m3 LC,77,Los Angeles-North Main Street
6/22/15,AQS,60371103,9,20.4,ug/m3 LC,68,Los Angeles-North Main Street
6/23/15,AQS,60371103,9,21.1,ug/m3 LC,70,Los Angeles-North Main Street
6/24/15,AQS,60371103,9,21.9,ug/m3 LC,72,Los Angeles-North Main Street
6/25/15,AQS,60371103,9,21.3,ug/m3 LC,70,Los Angeles-North Main Street
6/26/15,AQS,60371103,9,21,ug/m3 LC,70,Los Angeles-North Main Street
6/27/15,AQS,60371103,9,15.3,ug/m3 LC,58,Los Angeles-North Main Street
6/28/15,AQS,60371103,9,15.6,ug/m3 LC,58,Los Angeles-North Main Street
6/29/15,AQS,60371103,9,17.2,ug/m3 LC,62,Los Angeles-North Main Street
6/30/15,AQS,60371103,9,17.5,ug/m3 LC,62,Los Angeles-North Main Street
7/1/15,AQS,60371103,9,19.4,ug/m3 LC,66,Los Angeles-North Main Street
7/2/15,AQS,60371103,9,15,ug/m3 LC,57,Los Angeles-North Main Street
7/3/15,AQS,60371103,9,17,ug/m3 LC,61,Los Angeles-North Main Street
7/4/15,AQS,60371103,9,23.1,ug/m3 LC,74,Los Angeles-North Main Street
7/5/15,AQS,60371103,9,29.1,ug/m3 LC,87,Los Angeles-North Main Street
7/6/15,AQS,60371103,9,17.8,ug/m3 LC,63,Los Angeles-North Main Street
7/7/15,AQS,60371103,9,24.5,ug/m3 LC,77,Los Angeles-North Main Street
7/8/15,AQS,60371103,9,14.8,ug/m3 LC,57,Los Angeles-North Main Street
7/9/15,AQS,60371103,9,12.6,ug/m3 LC,52,Los Angeles-North Main Street
7/10/15,AQS,60371103,9,8.9,ug/m3 LC,37,Los Angeles-North Main Street
7/11/15,AQS,60371103,9,8.1,ug/m3 LC,34,Los Angeles-North Main Street
7/12/15,AQS,60371103,9,10.8,ug/m3 LC,45,Los Angeles-North Main Street
7/13/15,AQS,60371103,9,12.2,ug/m3 LC,51,Los Angeles-North Main Street
7/14/15,AQS,60371103,9,16,ug/m3 LC,59,Los Angeles-North Main Street
7/15/15,AQS,60371103,9,17.5,ug/m3 LC,62,Los Angeles-North Main Street
7/16/15,AQS,60371103,9,19.1,ug/m3 LC,66,Los Angeles-North Main Street
7/22/15,AQS,60371103,9,10.5,ug/m3 LC,44,Los Angeles-North Main Street
7/23/15,AQS,60371103,9,15.5,ug/m3 LC,58,Los Angeles-North Main Street
8/1/15,AQS,60371103,9,23.7,ug/m3 LC,75,Los Angeles-North Main Street
8/2/15,AQS,60371103,9,22,ug/m3 LC,72,Los Angeles-North Main Street
8/3/15,AQS,60371103,9,21.6,ug/m3 LC,71,Los Angeles-North Main Street
8/4/15,AQS,60371103,9,17.3,ug/m3 LC,62,Los Angeles-North Main Street
8/5/15,AQS,60371103,9,15.9,ug/m3 LC,59,Los Angeles-North Main Street
8/6/15,AQS,60371103,9,19,ug/m3 LC,66,Los Angeles-North Main Street
8/7/15,AQS,60371103,9,18.8,ug/m3 LC,65,Los Angeles-North Main Street
8/8/15,AQS,60371103,9,17.5,ug/m3 LC,62,Los Angeles-North Main Street
8/9/15,AQS,60371103,9,17.4,ug/m3 LC,62,Los Angeles-North Main Street
8/10/15,AQS,60371103,9,15.6,ug/m3 LC,58,Los Angeles-North Main Street
8/11/15,AQS,60371103,9,19.3,ug/m3 LC,66,Los Angeles-North Main Street
8/12/15,AQS,60371103,9,12.6,ug/m3 LC,52,Los Angeles-North Main Street
8/13/15,AQS,60371103,9,17.1,ug/m3 LC,62,Los Angeles-North Main Street
8/14/15,AQS,60371103,9,16.4,ug/m3 LC,60,Los Angeles-North Main Street
8/15/15,AQS,60371103,9,18.2,ug/m3 LC,64,Los Angeles-North Main Street
8/16/15,AQS,60371103,9,20.5,ug/m3 LC,69,Los Angeles-North Main Street
8/17/15,AQS,60371103,9,25.9,ug/m3 LC,80,Los Angeles-North Main Street
8/21/15,AQS,60371103,9,26.8,ug/m3 LC,82,Los Angeles-North Main Street
8/22/15,AQS,60371103,9,30.2,ug/m3 LC,89,Los Angeles-North Main Street
8/23/15,AQS,60371103,9,20.9,ug/m3 LC,70,Los Angeles-North Main Street
8/24/15,AQS,60371103,9,25,ug/m3 LC,78,Los Angeles-North Main Street
8/25/15,AQS,60371103,9,26.2,ug/m3 LC,81,Los Angeles-North Main Street
8/26/15,AQS,60371103,9,29.7,ug/m3 LC,88,Los Angeles-North Main Street
8/27/15,AQS,60371103,9,22.4,ug/m3 LC,73,Los Angeles-North Main Street
8/28/15,AQS,60371103,9,21.1,ug/m3 LC,70,Los Angeles-North Main Street
8/29/15,AQS,60371103,9,18.5,ug/m3 LC,64,Los Angeles-North Main Street
8/30/15,AQS,60371103,9,14.2,ug/m3 LC,55,Los Angeles-North Main Street
8/31/15,AQS,60371103,9,19,ug/m3 LC,66,Los Angeles-North Main Street
9/1/15,AQS,60371103,9,16.9,ug/m3 LC,61,Los Angeles-North Main Street
9/2/15,AQS,60371103,9,16.4,ug/m3 LC,60,Los Angeles-North Main Street
9/3/15,AQS,60371103,9,12.7,ug/m3 LC,52,Los Angeles-North Main Street
9/4/15,AQS,60371103,9,12.2,ug/m3 LC,51,Los Angeles-North Main Street
9/5/15,AQS,60371103,9,16.5,ug/m3 LC,60,Los Angeles-North Main Street
9/6/15,AQS,60371103,9,18.9,ug/m3 LC,65,Los Angeles-North Main Street
9/7/15,AQS,60371103,9,15,ug/m3 LC,57,Los Angeles-North Main Street
9/8/15,AQS,60371103,9,14.4,ug/m3 LC,56,Los Angeles-North Main Street
9/9/15,AQS,60371103,9,17.7,ug/m3 LC,63,Los Angeles-North Main Street
9/10/15,AQS,60371103,9,18.8,ug/m3 LC,65,Los Angeles-North Main Street
9/11/15,AQS,60371103,9,16.5,ug/m3 LC,60,Los Angeles-North Main Street
9/12/15,AQS,60371103,9,16.3,ug/m3 LC,60,Los Angeles-North Main Street
9/13/15,AQS,60371103,9,15,ug/m3 LC,57,Los Angeles-North Main Street
9/14/15,AQS,60371103,9,14.7,ug/m3 LC,56,Los Angeles-North Main Street
9/15/15,AQS,60371103,9,9.3,ug/m3 LC,39,Los Angeles-North Main Street
9/16/15,AQS,60371103,9,9.7,ug/m3 LC,40,Los Angeles-North Main Street
9/17/15,AQS,60371103,9,10.9,ug/m3 LC,45,Los Angeles-North Main Street
9/18/15,AQS,60371103,9,16.5,ug/m3 LC,60,Los Angeles-North Main Street
9/19/15,AQS,60371103,9,20.3,ug/m3 LC,68,Los Angeles-North Main Street
9/20/15,AQS,60371103,9,16.3,ug/m3 LC,60,Los Angeles-North Main Street
9/21/15,AQS,60371103,9,19.5,ug/m3 LC,67,Los Angeles-North Main Street
9/22/15,AQS,60371103,9,23.5,ug/m3 LC,75,Los Angeles-North Main Street
9/23/15,AQS,60371103,9,25.2,ug/m3 LC,79,Los Angeles-North Main Street
9/24/15,AQS,60371103,9,25.5,ug/m3 LC,79,Los Angeles-North Main Street
9/25/15,AQS,60371103,9,23.1,ug/m3 LC,74,Los Angeles-North Main Street
9/26/15,AQS,60371103,9,23.2,ug/m3 LC,74,Los Angeles-North Main Street
9/27/15,AQS,60371103,9,20.9,ug/m3 LC,70,Los Angeles-North Main Street
9/28/15,AQS,60371103,9,21.1,ug/m3 LC,70,Los Angeles-North Main Street
9/29/15,AQS,60371103,9,18.2,ug/m3 LC,64,Los Angeles-North Main Street
