Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name
1/4/14,AQS,60371002,1,37.6,ug/m3 LC,106,Burbank
1/5/14,AQS,60371002,1,21.1,ug/m3 LC,70,Burbank
1/6/14,AQS,60371002,1,7.5,ug/m3 LC,31,Burbank
1/7/14,AQS,60371002,1,16,ug/m3 LC,59,Burbank
1/8/14,AQS,60371002,1,27.3,ug/m3 LC,83,Burbank
1/9/14,AQS,60371002,1,34.7,ug/m3 LC,99,Burbank
1/11/14,AQS,60371002,1,25.1,ug/m3 LC,78,Burbank
1/12/14,AQS,60371002,1,22.9,ug/m3 LC,74,Burbank
1/26/14,AQS,60371002,1,20,ug/m3 LC,68,Burbank
1/27/14,AQS,60371002,1,17.6,ug/m3 LC,63,Burbank
1/28/14,AQS,60371002,1,25.7,ug/m3 LC,80,Burbank
1/29/14,AQS,60371002,1,27.2,ug/m3 LC,83,Burbank
1/30/14,AQS,60371002,1,28.8,ug/m3 LC,86,Burbank
1/31/14,AQS,60371002,1,11.9,ug/m3 LC,50,Burbank
2/1/14,AQS,60371002,1,5.2,ug/m3 LC,22,Burbank
2/2/14,AQS,60371002,1,6,ug/m3 LC,25,Burbank
2/3/14,AQS,60371002,1,5.2,ug/m3 LC,22,Burbank
2/4/14,AQS,60371002,1,9.2,ug/m3 LC,38,Burbank
2/5/14,AQS,60371002,1,10.2,ug/m3 LC,43,Burbank
2/6/14,AQS,60371002,1,15,ug/m3 LC,57,Burbank
2/7/14,AQS,60371002,1,12.3,ug/m3 LC,51,Burbank
2/8/14,AQS,60371002,1,7.2,ug/m3 LC,30,Burbank
2/9/14,AQS,60371002,1,11.8,ug/m3 LC,49,Burbank
2/10/14,AQS,60371002,1,11.4,ug/m3 LC,48,Burbank
2/11/14,AQS,60371002,1,9.7,ug/m3 LC,40,Burbank
2/12/14,AQS,60371002,1,11.6,ug/m3 LC,48,Burbank
2/13/14,AQS,60371002,1,16.5,ug/m3 LC,60,Burbank
2/14/14,AQS,60371002,1,22.8,ug/m3 LC,74,Burbank
2/16/14,AQS,60371002,1,27.3,ug/m3 LC,83,Burbank
2/17/14,AQS,60371002,1,18.1,ug/m3 LC,64,Burbank
2/18/14,AQS,60371002,1,24.4,ug/m3 LC,77,Burbank
2/19/14,AQS,60371002,1,20,ug/m3 LC,68,Burbank
2/20/14,AQS,60371002,1,10,ug/m3 LC,42,Burbank
2/21/14,AQS,60371002,1,12.4,ug/m3 LC,52,Burbank
2/23/14,AQS,60371002,1,19.8,ug/m3 LC,67,Burbank
2/24/14,AQS,60371002,1,22.5,ug/m3 LC,73,Burbank
2/25/14,AQS,60371002,1,24.5,ug/m3 LC,77,Burbank
2/26/14,AQS,60371002,1,7.3,ug/m3 LC,30,Burbank
2/27/14,AQS,60371002,1,3.7,ug/m3 LC,15,Burbank
2/28/14,AQS,60371002,1,3.2,ug/m3 LC,13,Burbank
3/2/14,AQS,60371002,1,6.5,ug/m3 LC,27,Burbank
3/30/14,AQS,60371002,1,3.2,ug/m3 LC,13,Burbank
3/31/14,AQS,60371002,1,5.3,ug/m3 LC,22,Burbank
4/1/14,AQS,60371002,1,3.4,ug/m3 LC,14,Burbank
4/2/14,AQS,60371002,1,3.7,ug/m3 LC,15,Burbank
4/3/14,AQS,60371002,1,5,ug/m3 LC,21,Burbank
4/6/14,AQS,60371002,1,7.5,ug/m3 LC,31,Burbank
4/8/14,AQS,60371002,1,7.2,ug/m3 LC,30,Burbank
4/15/14,AQS,60371002,1,13.3,ug/m3 LC,54,Burbank
4/22/14,AQS,60371002,1,7.9,ug/m3 LC,33,Burbank
4/29/14,AQS,60371002,1,7.3,ug/m3 LC,30,Burbank
6/3/14,AQS,60371002,1,8.7,ug/m3 LC,36,Burbank
6/10/14,AQS,60371002,1,9.6,ug/m3 LC,40,Burbank
1/1/14,AQS,60371002,3,74.7,ug/m3 LC,161,Burbank
1/2/14,AQS,60371002,3,13.5,ug/m3 LC,54,Burbank
1/3/14,AQS,60371002,3,24.2,ug/m3 LC,76,Burbank
1/4/14,AQS,60371002,3,40.9,ug/m3 LC,114,Burbank
1/5/14,AQS,60371002,3,27.2,ug/m3 LC,83,Burbank
1/6/14,AQS,60371002,3,9.8,ug/m3 LC,41,Burbank
1/7/14,AQS,60371002,3,18.2,ug/m3 LC,64,Burbank
1/8/14,AQS,60371002,3,29.3,ug/m3 LC,87,Burbank
1/9/14,AQS,60371002,3,39.1,ug/m3 LC,110,Burbank
1/10/14,AQS,60371002,3,37.3,ug/m3 LC,105,Burbank
1/11/14,AQS,60371002,3,30.1,ug/m3 LC,89,Burbank
1/12/14,AQS,60371002,3,28.6,ug/m3 LC,86,Burbank
1/13/14,AQS,60371002,3,12.1,ug/m3 LC,51,Burbank
1/14/14,AQS,60371002,3,6.2,ug/m3 LC,26,Burbank
1/15/14,AQS,60371002,3,9.3,ug/m3 LC,39,Burbank
1/16/14,AQS,60371002,3,8.5,ug/m3 LC,35,Burbank
1/17/14,AQS,60371002,3,10.3,ug/m3 LC,43,Burbank
1/18/14,AQS,60371002,3,16.3,ug/m3 LC,60,Burbank
1/19/14,AQS,60371002,3,18.8,ug/m3 LC,65,Burbank
1/20/14,AQS,60371002,3,21.3,ug/m3 LC,70,Burbank
1/21/14,AQS,60371002,3,14.2,ug/m3 LC,55,Burbank
1/22/14,AQS,60371002,3,18.9,ug/m3 LC,65,Burbank
1/23/14,AQS,60371002,3,29.9,ug/m3 LC,88,Burbank
1/24/14,AQS,60371002,3,22.3,ug/m3 LC,72,Burbank
1/25/14,AQS,60371002,3,16.4,ug/m3 LC,60,Burbank
1/26/14,AQS,60371002,3,22.2,ug/m3 LC,72,Burbank
1/27/14,AQS,60371002,3,20.9,ug/m3 LC,70,Burbank
1/28/14,AQS,60371002,3,29.5,ug/m3 LC,88,Burbank
1/29/14,AQS,60371002,3,32,ug/m3 LC,93,Burbank
1/30/14,AQS,60371002,3,32.9,ug/m3 LC,95,Burbank
1/31/14,AQS,60371002,3,5.7,ug/m3 LC,24,Burbank
2/1/14,AQS,60371002,3,6.4,ug/m3 LC,27,Burbank
2/2/14,AQS,60371002,3,7.1,ug/m3 LC,30,Burbank
2/3/14,AQS,60371002,3,5.9,ug/m3 LC,25,Burbank
2/4/14,AQS,60371002,3,11.6,ug/m3 LC,48,Burbank
2/5/14,AQS,60371002,3,14.2,ug/m3 LC,55,Burbank
2/6/14,AQS,60371002,3,17.8,ug/m3 LC,63,Burbank
2/7/14,AQS,60371002,3,16,ug/m3 LC,59,Burbank
2/8/14,AQS,60371002,3,10.9,ug/m3 LC,45,Burbank
2/9/14,AQS,60371002,3,14.3,ug/m3 LC,56,Burbank
2/10/14,AQS,60371002,3,15.7,ug/m3 LC,59,Burbank
2/11/14,AQS,60371002,3,14.6,ug/m3 LC,56,Burbank
2/12/14,AQS,60371002,3,15.2,ug/m3 LC,58,Burbank
2/13/14,AQS,60371002,3,21.6,ug/m3 LC,71,Burbank
2/14/14,AQS,60371002,3,31.8,ug/m3 LC,92,Burbank
2/15/14,AQS,60371002,3,36.3,ug/m3 LC,103,Burbank
2/16/14,AQS,60371002,3,33.2,ug/m3 LC,95,Burbank
2/17/14,AQS,60371002,3,22.2,ug/m3 LC,72,Burbank
2/18/14,AQS,60371002,3,31.3,ug/m3 LC,91,Burbank
2/19/14,AQS,60371002,3,27.3,ug/m3 LC,83,Burbank
2/20/14,AQS,60371002,3,19.2,ug/m3 LC,66,Burbank
2/21/14,AQS,60371002,3,16,ug/m3 LC,59,Burbank
2/22/14,AQS,60371002,3,26.6,ug/m3 LC,81,Burbank
2/23/14,AQS,60371002,3,29.3,ug/m3 LC,87,Burbank
2/24/14,AQS,60371002,3,29.6,ug/m3 LC,88,Burbank
2/25/14,AQS,60371002,3,29.7,ug/m3 LC,88,Burbank
2/26/14,AQS,60371002,3,14.6,ug/m3 LC,56,Burbank
2/27/14,AQS,60371002,3,9.6,ug/m3 LC,40,Burbank
2/28/14,AQS,60371002,3,8.6,ug/m3 LC,36,Burbank
3/1/14,AQS,60371002,3,10.5,ug/m3 LC,44,Burbank
3/2/14,AQS,60371002,3,11.7,ug/m3 LC,49,Burbank
3/3/14,AQS,60371002,3,16.1,ug/m3 LC,59,Burbank
3/4/14,AQS,60371002,3,21.9,ug/m3 LC,72,Burbank
3/5/14,AQS,60371002,3,23,ug/m3 LC,74,Burbank
3/6/14,AQS,60371002,3,25.4,ug/m3 LC,79,Burbank
3/7/14,AQS,60371002,3,18.9,ug/m3 LC,65,Burbank
3/8/14,AQS,60371002,3,13.3,ug/m3 LC,54,Burbank
3/9/14,AQS,60371002,3,9.5,ug/m3 LC,40,Burbank
3/10/14,AQS,60371002,3,10.5,ug/m3 LC,44,Burbank
3/11/14,AQS,60371002,3,15.5,ug/m3 LC,58,Burbank
3/12/14,AQS,60371002,3,14.9,ug/m3 LC,57,Burbank
3/13/14,AQS,60371002,3,20,ug/m3 LC,68,Burbank
3/14/14,AQS,60371002,3,20.4,ug/m3 LC,68,Burbank
3/15/14,AQS,60371002,3,19,ug/m3 LC,66,Burbank
3/16/14,AQS,60371002,3,13.9,ug/m3 LC,55,Burbank
3/17/14,AQS,60371002,3,17.6,ug/m3 LC,63,Burbank
3/18/14,AQS,60371002,3,19.3,ug/m3 LC,66,Burbank
3/19/14,AQS,60371002,3,18.2,ug/m3 LC,64,Burbank
3/20/14,AQS,60371002,3,20,ug/m3 LC,68,Burbank
3/21/14,AQS,60371002,3,21.5,ug/m3 LC,71,Burbank
3/22/14,AQS,60371002,3,17.6,ug/m3 LC,63,Burbank
3/23/14,AQS,60371002,3,19.2,ug/m3 LC,66,Burbank
3/24/14,AQS,60371002,3,26.6,ug/m3 LC,81,Burbank
3/25/14,AQS,60371002,3,24.8,ug/m3 LC,78,Burbank
3/26/14,AQS,60371002,3,8.5,ug/m3 LC,35,Burbank
3/27/14,AQS,60371002,3,10.7,ug/m3 LC,45,Burbank
3/28/14,AQS,60371002,3,18,ug/m3 LC,63,Burbank
3/29/14,AQS,60371002,3,17.9,ug/m3 LC,63,Burbank
3/30/14,AQS,60371002,3,7.6,ug/m3 LC,32,Burbank
3/31/14,AQS,60371002,3,10.7,ug/m3 LC,45,Burbank
4/1/14,AQS,60371002,3,7.5,ug/m3 LC,31,Burbank
4/2/14,AQS,60371002,3,8.7,ug/m3 LC,36,Burbank
4/3/14,AQS,60371002,3,11.6,ug/m3 LC,48,Burbank
4/4/14,AQS,60371002,3,11.5,ug/m3 LC,48,Burbank
4/5/14,AQS,60371002,3,11.3,ug/m3 LC,47,Burbank
4/6/14,AQS,60371002,3,11.2,ug/m3 LC,47,Burbank
4/7/14,AQS,60371002,3,12.3,ug/m3 LC,51,Burbank
4/8/14,AQS,60371002,3,12,ug/m3 LC,50,Burbank
4/9/14,AQS,60371002,3,11.2,ug/m3 LC,47,Burbank
4/10/14,AQS,60371002,3,16.2,ug/m3 LC,60,Burbank
4/11/14,AQS,60371002,3,18.9,ug/m3 LC,65,Burbank
4/12/14,AQS,60371002,3,19.7,ug/m3 LC,67,Burbank
4/13/14,AQS,60371002,3,17.5,ug/m3 LC,62,Burbank
4/14/14,AQS,60371002,3,17.1,ug/m3 LC,62,Burbank
4/15/14,AQS,60371002,3,22.5,ug/m3 LC,73,Burbank
4/16/14,AQS,60371002,3,30.4,ug/m3 LC,89,Burbank
4/17/14,AQS,60371002,3,25.8,ug/m3 LC,80,Burbank
4/18/14,AQS,60371002,3,17.4,ug/m3 LC,62,Burbank
4/19/14,AQS,60371002,3,20.7,ug/m3 LC,69,Burbank
4/20/14,AQS,60371002,3,21.4,ug/m3 LC,71,Burbank
4/21/14,AQS,60371002,3,22.2,ug/m3 LC,72,Burbank
4/22/14,AQS,60371002,3,20.6,ug/m3 LC,69,Burbank
4/23/14,AQS,60371002,3,14.9,ug/m3 LC,57,Burbank
4/24/14,AQS,60371002,3,15.8,ug/m3 LC,59,Burbank
4/25/14,AQS,60371002,3,14.3,ug/m3 LC,56,Burbank
4/26/14,AQS,60371002,3,7.5,ug/m3 LC,31,Burbank
4/27/14,AQS,60371002,3,11.5,ug/m3 LC,48,Burbank
4/28/14,AQS,60371002,3,12.5,ug/m3 LC,52,Burbank
4/29/14,AQS,60371002,3,9.4,ug/m3 LC,39,Burbank
4/30/14,AQS,60371002,3,11.1,ug/m3 LC,46,Burbank
5/1/14,AQS,60371002,3,12.3,ug/m3 LC,51,Burbank
5/7/14,AQS,60371002,3,16.7,ug/m3 LC,61,Burbank
5/8/14,AQS,60371002,3,18.5,ug/m3 LC,64,Burbank
5/9/14,AQS,60371002,3,18,ug/m3 LC,63,Burbank
5/10/14,AQS,60371002,3,17.4,ug/m3 LC,62,Burbank
5/11/14,AQS,60371002,3,8.8,ug/m3 LC,37,Burbank
5/16/14,AQS,60371002,3,22.6,ug/m3 LC,73,Burbank
5/17/14,AQS,60371002,3,26.9,ug/m3 LC,82,Burbank
5/18/14,AQS,60371002,3,22.5,ug/m3 LC,73,Burbank
5/19/14,AQS,60371002,3,19.1,ug/m3 LC,66,Burbank
5/31/14,AQS,60371002,3,26.7,ug/m3 LC,82,Burbank
6/1/14,AQS,60371002,3,24.4,ug/m3 LC,77,Burbank
6/2/14,AQS,60371002,3,23.2,ug/m3 LC,74,Burbank
6/3/14,AQS,60371002,3,17.1,ug/m3 LC,62,Burbank
6/4/14,AQS,60371002,3,18.3,ug/m3 LC,64,Burbank
6/5/14,AQS,60371002,3,24.9,ug/m3 LC,78,Burbank
6/6/14,AQS,60371002,3,26.6,ug/m3 LC,81,Burbank
6/7/14,AQS,60371002,3,30,ug/m3 LC,89,Burbank
6/8/14,AQS,60371002,3,29.7,ug/m3 LC,88,Burbank
6/9/14,AQS,60371002,3,30.5,ug/m3 LC,90,Burbank
6/10/14,AQS,60371002,3,27.4,ug/m3 LC,83,Burbank
6/11/14,AQS,60371002,3,19.4,ug/m3 LC,66,Burbank
6/12/14,AQS,60371002,3,22,ug/m3 LC,72,Burbank
6/13/14,AQS,60371002,3,21.5,ug/m3 LC,71,Burbank
6/14/14,AQS,60371002,3,24.4,ug/m3 LC,77,Burbank
6/15/14,AQS,60371002,3,23.8,ug/m3 LC,76,Burbank
6/16/14,AQS,60371002,3,20.5,ug/m3 LC,69,Burbank
6/17/14,AQS,60371002,3,17.8,ug/m3 LC,63,Burbank
6/18/14,AQS,60371002,3,19.3,ug/m3 LC,66,Burbank
6/19/14,AQS,60371002,3,23.3,ug/m3 LC,75,Burbank
6/20/14,AQS,60371002,3,25.5,ug/m3 LC,79,Burbank
6/21/14,AQS,60371002,3,25.3,ug/m3 LC,79,Burbank
6/22/14,AQS,60371002,3,27.5,ug/m3 LC,83,Burbank
6/23/14,AQS,60371002,3,26.6,ug/m3 LC,81,Burbank
6/24/14,AQS,60371002,3,28.1,ug/m3 LC,85,Burbank
6/25/14,AQS,60371002,3,30.2,ug/m3 LC,89,Burbank
6/26/14,AQS,60371002,3,25.6,ug/m3 LC,79,Burbank
6/27/14,AQS,60371002,3,19.2,ug/m3 LC,66,Burbank
6/28/14,AQS,60371002,3,24.6,ug/m3 LC,77,Burbank
6/29/14,AQS,60371002,3,26.8,ug/m3 LC,82,Burbank
6/30/14,AQS,60371002,3,27.6,ug/m3 LC,84,Burbank
1/1/14,AQS,60371103,1,59.9,ug/m3 LC,153,Los Angeles-North Main Street
1/2/14,AQS,60371103,1,11.1,ug/m3 LC,46,Los Angeles-North Main Street
1/3/14,AQS,60371103,1,24.4,ug/m3 LC,77,Los Angeles-North Main Street
1/4/14,AQS,60371103,1,37,ug/m3 LC,105,Los Angeles-North Main Street
1/5/14,AQS,60371103,1,16.2,ug/m3 LC,60,Los Angeles-North Main Street
1/6/14,AQS,60371103,1,7.9,ug/m3 LC,33,Los Angeles-North Main Street
1/8/14,AQS,60371103,1,29,ug/m3 LC,87,Los Angeles-North Main Street
1/9/14,AQS,60371103,1,37.9,ug/m3 LC,107,Los Angeles-North Main Street
1/10/14,AQS,60371103,1,36.1,ug/m3 LC,102,Los Angeles-North Main Street
1/11/14,AQS,60371103,1,25.3,ug/m3 LC,79,Los Angeles-North Main Street
1/12/14,AQS,60371103,1,35.6,ug/m3 LC,101,Los Angeles-North Main Street
1/15/14,AQS,60371103,1,11.8,ug/m3 LC,49,Los Angeles-North Main Street
1/16/14,AQS,60371103,1,12.5,ug/m3 LC,52,Los Angeles-North Main Street
1/17/14,AQS,60371103,1,13.5,ug/m3 LC,54,Los Angeles-North Main Street
1/18/14,AQS,60371103,1,17.3,ug/m3 LC,62,Los Angeles-North Main Street
1/19/14,AQS,60371103,1,15.5,ug/m3 LC,58,Los Angeles-North Main Street
1/22/14,AQS,60371103,1,22,ug/m3 LC,72,Los Angeles-North Main Street
1/23/14,AQS,60371103,1,27.5,ug/m3 LC,83,Los Angeles-North Main Street
1/24/14,AQS,60371103,1,16.5,ug/m3 LC,60,Los Angeles-North Main Street
1/25/14,AQS,60371103,1,15.8,ug/m3 LC,59,Los Angeles-North Main Street
1/26/14,AQS,60371103,1,20.5,ug/m3 LC,69,Los Angeles-North Main Street
1/27/14,AQS,60371103,1,19.3,ug/m3 LC,66,Los Angeles-North Main Street
1/28/14,AQS,60371103,1,28,ug/m3 LC,84,Los Angeles-North Main Street
1/29/14,AQS,60371103,1,37.6,ug/m3 LC,106,Los Angeles-North Main Street
1/30/14,AQS,60371103,1,26.2,ug/m3 LC,81,Los Angeles-North Main Street
1/31/14,AQS,60371103,1,4.6,ug/m3 LC,19,Los Angeles-North Main Street
2/1/14,AQS,60371103,1,6.2,ug/m3 LC,26,Los Angeles-North Main Street
2/2/14,AQS,60371103,1,5.4,ug/m3 LC,23,Los Angeles-North Main Street
2/3/14,AQS,60371103,1,5.2,ug/m3 LC,22,Los Angeles-North Main Street
2/4/14,AQS,60371103,1,8.9,ug/m3 LC,37,Los Angeles-North Main Street
2/5/14,AQS,60371103,1,10.8,ug/m3 LC,45,Los Angeles-North Main Street
2/6/14,AQS,60371103,1,16.5,ug/m3 LC,60,Los Angeles-North Main Street
2/7/14,AQS,60371103,1,12.7,ug/m3 LC,52,Los Angeles-North Main Street
2/8/14,AQS,60371103,1,9,ug/m3 LC,38,Los Angeles-North Main Street
2/9/14,AQS,60371103,1,13.3,ug/m3 LC,54,Los Angeles-North Main Street
2/10/14,AQS,60371103,1,14,ug/m3 LC,55,Los Angeles-North Main Street
2/11/14,AQS,60371103,1,12.3,ug/m3 LC,51,Los Angeles-North Main Street
2/12/14,AQS,60371103,1,13.1,ug/m3 LC,53,Los Angeles-North Main Street
2/13/14,AQS,60371103,1,16.6,ug/m3 LC,60,Los Angeles-North Main Street
2/14/14,AQS,60371103,1,22.2,ug/m3 LC,72,Los Angeles-North Main Street
2/15/14,AQS,60371103,1,33.2,ug/m3 LC,95,Los Angeles-North Main Street
2/16/14,AQS,60371103,1,27.7,ug/m3 LC,84,Los Angeles-North Main Street
2/17/14,AQS,60371103,1,19.6,ug/m3 LC,67,Los Angeles-North Main Street
2/18/14,AQS,60371103,1,26.6,ug/m3 LC,81,Los Angeles-North Main Street
2/19/14,AQS,60371103,1,23.2,ug/m3 LC,74,Los Angeles-North Main Street
2/20/14,AQS,60371103,1,14.4,ug/m3 LC,56,Los Angeles-North Main Street
2/21/14,AQS,60371103,1,15,ug/m3 LC,57,Los Angeles-North Main Street
2/22/14,AQS,60371103,1,21.2,ug/m3 LC,70,Los Angeles-North Main Street
2/23/14,AQS,60371103,1,23.6,ug/m3 LC,75,Los Angeles-North Main Street
2/24/14,AQS,60371103,1,26.4,ug/m3 LC,81,Los Angeles-North Main Street
2/25/14,AQS,60371103,1,18,ug/m3 LC,63,Los Angeles-North Main Street
2/26/14,AQS,60371103,1,6.1,ug/m3 LC,25,Los Angeles-North Main Street
2/27/14,AQS,60371103,1,3.7,ug/m3 LC,15,Los Angeles-North Main Street
3/1/14,AQS,60371103,1,5,ug/m3 LC,21,Los Angeles-North Main Street
3/2/14,AQS,60371103,1,5.1,ug/m3 LC,21,Los Angeles-North Main Street
3/3/14,AQS,60371103,1,8,ug/m3 LC,33,Los Angeles-North Main Street
3/4/14,AQS,60371103,1,12.2,ug/m3 LC,51,Los Angeles-North Main Street
3/5/14,AQS,60371103,1,16.5,ug/m3 LC,60,Los Angeles-North Main Street
3/6/14,AQS,60371103,1,12.1,ug/m3 LC,51,Los Angeles-North Main Street
3/7/14,AQS,60371103,1,9.1,ug/m3 LC,38,Los Angeles-North Main Street
3/12/14,AQS,60371103,1,10,ug/m3 LC,42,Los Angeles-North Main Street
3/13/14,AQS,60371103,1,10.9,ug/m3 LC,45,Los Angeles-North Main Street
3/14/14,AQS,60371103,1,13.4,ug/m3 LC,54,Los Angeles-North Main Street
3/15/14,AQS,60371103,1,11.6,ug/m3 LC,48,Los Angeles-North Main Street
3/19/14,AQS,60371103,1,12.6,ug/m3 LC,52,Los Angeles-North Main Street
3/20/14,AQS,60371103,1,14.7,ug/m3 LC,56,Los Angeles-North Main Street
3/21/14,AQS,60371103,1,11.7,ug/m3 LC,49,Los Angeles-North Main Street
3/22/14,AQS,60371103,1,10.8,ug/m3 LC,45,Los Angeles-North Main Street
3/26/14,AQS,60371103,1,3.5,ug/m3 LC,15,Los Angeles-North Main Street
3/27/14,AQS,60371103,1,8,ug/m3 LC,33,Los Angeles-North Main Street
3/29/14,AQS,60371103,1,10.3,ug/m3 LC,43,Los Angeles-North Main Street
3/30/14,AQS,60371103,1,5.3,ug/m3 LC,22,Los Angeles-North Main Street
3/31/14,AQS,60371103,1,7.5,ug/m3 LC,31,Los Angeles-North Main Street
4/1/14,AQS,60371103,1,4,ug/m3 LC,17,Los Angeles-North Main Street
4/2/14,AQS,60371103,1,3.9,ug/m3 LC,16,Los Angeles-North Main Street
4/3/14,AQS,60371103,1,6.5,ug/m3 LC,27,Los Angeles-North Main Street
4/4/14,AQS,60371103,1,5.1,ug/m3 LC,21,Los Angeles-North Main Street
4/5/14,AQS,60371103,1,5.4,ug/m3 LC,23,Los Angeles-North Main Street
4/6/14,AQS,60371103,1,10.2,ug/m3 LC,43,Los Angeles-North Main Street
4/7/14,AQS,60371103,1,9,ug/m3 LC,38,Los Angeles-North Main Street
4/8/14,AQS,60371103,1,11.2,ug/m3 LC,47,Los Angeles-North Main Street
4/9/14,AQS,60371103,1,9.2,ug/m3 LC,38,Los Angeles-North Main Street
4/10/14,AQS,60371103,1,16.6,ug/m3 LC,60,Los Angeles-North Main Street
4/11/14,AQS,60371103,1,11.7,ug/m3 LC,49,Los Angeles-North Main Street
11/6/14,AQS,60371103,1,8.4,ug/m3 LC,35,Los Angeles-North Main Street
11/7/14,AQS,60371103,1,8.7,ug/m3 LC,36,Los Angeles-North Main Street
11/8/14,AQS,60371103,1,11.2,ug/m3 LC,47,Los Angeles-North Main Street
11/9/14,AQS,60371103,1,18,ug/m3 LC,63,Los Angeles-North Main Street
11/10/14,AQS,60371103,1,16.9,ug/m3 LC,61,Los Angeles-North Main Street
11/11/14,AQS,60371103,1,6.7,ug/m3 LC,28,Los Angeles-North Main Street
11/26/14,AQS,60371103,1,10.5,ug/m3 LC,44,Los Angeles-North Main Street
11/27/14,AQS,60371103,1,8.8,ug/m3 LC,37,Los Angeles-North Main Street
11/28/14,AQS,60371103,1,11.9,ug/m3 LC,50,Los Angeles-North Main Street
11/29/14,AQS,60371103,1,13.2,ug/m3 LC,53,Los Angeles-North Main Street
11/30/14,AQS,60371103,1,6.3,ug/m3 LC,26,Los Angeles-North Main Street
12/1/14,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
12/2/14,AQS,60371103,1,5.3,ug/m3 LC,22,Los Angeles-North Main Street
12/10/14,AQS,60371103,1,24.1,ug/m3 LC,76,Los Angeles-North Main Street
12/14/14,AQS,60371103,1,10.1,ug/m3 LC,42,Los Angeles-North Main Street
12/17/14,AQS,60371103,1,5.7,ug/m3 LC,24,Los Angeles-North Main Street
12/18/14,AQS,60371103,1,8.9,ug/m3 LC,37,Los Angeles-North Main Street
12/19/14,AQS,60371103,1,14.4,ug/m3 LC,56,Los Angeles-North Main Street
12/20/14,AQS,60371103,1,21.5,ug/m3 LC,71,Los Angeles-North Main Street
12/21/14,AQS,60371103,1,30.5,ug/m3 LC,90,Los Angeles-North Main Street
12/22/14,AQS,60371103,1,21.1,ug/m3 LC,70,Los Angeles-North Main Street
12/23/14,AQS,60371103,1,12.3,ug/m3 LC,51,Los Angeles-North Main Street
12/24/14,AQS,60371103,1,8.9,ug/m3 LC,37,Los Angeles-North Main Street
12/25/14,AQS,60371103,1,2.9,ug/m3 LC,12,Los Angeles-North Main Street
12/26/14,AQS,60371103,1,6.6,ug/m3 LC,28,Los Angeles-North Main Street
12/27/14,AQS,60371103,1,8.9,ug/m3 LC,37,Los Angeles-North Main Street
12/28/14,AQS,60371103,1,11.2,ug/m3 LC,47,Los Angeles-North Main Street
12/29/14,AQS,60371103,1,17.3,ug/m3 LC,62,Los Angeles-North Main Street
12/30/14,AQS,60371103,1,17.6,ug/m3 LC,63,Los Angeles-North Main Street
12/31/14,AQS,60371103,1,11.8,ug/m3 LC,49,Los Angeles-North Main Street
1/5/14,AQS,60371103,2,16.7,ug/m3 LC,61,Los Angeles-North Main Street
1/11/14,AQS,60371103,2,26.2,ug/m3 LC,81,Los Angeles-North Main Street
1/17/14,AQS,60371103,2,13.5,ug/m3 LC,54,Los Angeles-North Main Street
1/23/14,AQS,60371103,2,28.3,ug/m3 LC,85,Los Angeles-North Main Street
1/29/14,AQS,60371103,2,37.9,ug/m3 LC,107,Los Angeles-North Main Street
2/4/14,AQS,60371103,2,9.7,ug/m3 LC,40,Los Angeles-North Main Street
2/10/14,AQS,60371103,2,15.7,ug/m3 LC,59,Los Angeles-North Main Street
2/16/14,AQS,60371103,2,29.1,ug/m3 LC,87,Los Angeles-North Main Street
2/22/14,AQS,60371103,2,22,ug/m3 LC,72,Los Angeles-North Main Street
2/28/14,AQS,60371103,2,4,ug/m3 LC,17,Los Angeles-North Main Street
3/6/14,AQS,60371103,2,13,ug/m3 LC,53,Los Angeles-North Main Street
3/12/14,AQS,60371103,2,9.5,ug/m3 LC,40,Los Angeles-North Main Street
3/18/14,AQS,60371103,2,13.4,ug/m3 LC,54,Los Angeles-North Main Street
3/24/14,AQS,60371103,2,21.7,ug/m3 LC,71,Los Angeles-North Main Street
3/30/14,AQS,60371103,2,5.7,ug/m3 LC,24,Los Angeles-North Main Street
4/5/14,AQS,60371103,2,5.6,ug/m3 LC,23,Los Angeles-North Main Street
4/11/14,AQS,60371103,2,12.3,ug/m3 LC,51,Los Angeles-North Main Street
6/28/14,AQS,60371103,2,13.2,ug/m3 LC,53,Los Angeles-North Main Street
12/1/14,AQS,60371103,2,8.7,ug/m3 LC,36,Los Angeles-North Main Street
12/13/14,AQS,60371103,2,8,ug/m3 LC,33,Los Angeles-North Main Street
12/19/14,AQS,60371103,2,13.1,ug/m3 LC,53,Los Angeles-North Main Street
12/25/14,AQS,60371103,2,3.1,ug/m3 LC,13,Los Angeles-North Main Street
12/31/14,AQS,60371103,2,11.5,ug/m3 LC,48,Los Angeles-North Main Street
1/2/14,AQS,60371103,5,14,ug/m3 LC,55,Los Angeles-North Main Street
1/5/14,AQS,60371103,5,16.3,ug/m3 LC,60,Los Angeles-North Main Street
1/8/14,AQS,60371103,5,29.6,ug/m3 LC,88,Los Angeles-North Main Street
1/11/14,AQS,60371103,5,25.2,ug/m3 LC,79,Los Angeles-North Main Street
1/14/14,AQS,60371103,5,9.1,ug/m3 LC,38,Los Angeles-North Main Street
1/17/14,AQS,60371103,5,13.2,ug/m3 LC,53,Los Angeles-North Main Street
