Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name
9/28/13,AQS,60371002,3,10.1,ug/m3 LC,42,Burbank
9/29/13,AQS,60371002,3,11.1,ug/m3 LC,46,Burbank
9/30/13,AQS,60371002,3,13.7,ug/m3 LC,54,Burbank
10/1/13,AQS,60371002,3,17.1,ug/m3 LC,62,Burbank
10/2/13,AQS,60371002,3,17.9,ug/m3 LC,63,Burbank
10/3/13,AQS,60371002,3,19.4,ug/m3 LC,66,Burbank
10/4/13,AQS,60371002,3,15.7,ug/m3 LC,59,Burbank
10/5/13,AQS,60371002,3,7.5,ug/m3 LC,31,Burbank
10/6/13,AQS,60371002,3,8.2,ug/m3 LC,34,Burbank
10/7/13,AQS,60371002,3,11.5,ug/m3 LC,48,Burbank
10/8/13,AQS,60371002,3,18.3,ug/m3 LC,64,Burbank
10/9/13,AQS,60371002,3,11.5,ug/m3 LC,48,Burbank
10/10/13,AQS,60371002,3,15.7,ug/m3 LC,59,Burbank
10/11/13,AQS,60371002,3,19.5,ug/m3 LC,67,Burbank
10/12/13,AQS,60371002,3,19.6,ug/m3 LC,67,Burbank
10/13/13,AQS,60371002,3,18.9,ug/m3 LC,65,Burbank
10/14/13,AQS,60371002,3,15.6,ug/m3 LC,58,Burbank
10/15/13,AQS,60371002,3,13.5,ug/m3 LC,54,Burbank
10/16/13,AQS,60371002,3,10.5,ug/m3 LC,44,Burbank
10/17/13,AQS,60371002,3,13.3,ug/m3 LC,54,Burbank
10/18/13,AQS,60371002,3,18.5,ug/m3 LC,64,Burbank
10/19/13,AQS,60371002,3,19,ug/m3 LC,66,Burbank
10/20/13,AQS,60371002,3,24.7,ug/m3 LC,77,Burbank
10/21/13,AQS,60371002,3,31.4,ug/m3 LC,92,Burbank
10/22/13,AQS,60371002,3,25.5,ug/m3 LC,79,Burbank
10/23/13,AQS,60371002,3,32.1,ug/m3 LC,93,Burbank
10/24/13,AQS,60371002,3,29.8,ug/m3 LC,88,Burbank
10/25/13,AQS,60371002,3,34.8,ug/m3 LC,99,Burbank
10/26/13,AQS,60371002,3,33.8,ug/m3 LC,97,Burbank
10/27/13,AQS,60371002,3,32.5,ug/m3 LC,94,Burbank
10/28/13,AQS,60371002,3,7.3,ug/m3 LC,30,Burbank
10/29/13,AQS,60371002,3,9.6,ug/m3 LC,40,Burbank
10/30/13,AQS,60371002,3,12.8,ug/m3 LC,52,Burbank
10/31/13,AQS,60371002,3,12.3,ug/m3 LC,51,Burbank
11/1/13,AQS,60371002,3,12.7,ug/m3 LC,52,Burbank
11/2/13,AQS,60371002,3,14.1,ug/m3 LC,55,Burbank
11/3/13,AQS,60371002,3,17.6,ug/m3 LC,63,Burbank
11/4/13,AQS,60371002,3,14,ug/m3 LC,55,Burbank
11/5/13,AQS,60371002,3,14.5,ug/m3 LC,56,Burbank
11/6/13,AQS,60371002,3,12.5,ug/m3 LC,52,Burbank
11/7/13,AQS,60371002,3,9.8,ug/m3 LC,41,Burbank
11/8/13,AQS,60371002,3,17.1,ug/m3 LC,62,Burbank
11/9/13,AQS,60371002,3,27.9,ug/m3 LC,84,Burbank
11/10/13,AQS,60371002,3,25.9,ug/m3 LC,80,Burbank
11/11/13,AQS,60371002,3,22.5,ug/m3 LC,73,Burbank
11/12/13,AQS,60371002,3,22.9,ug/m3 LC,74,Burbank
11/13/13,AQS,60371002,3,11.6,ug/m3 LC,48,Burbank
11/14/13,AQS,60371002,3,10.7,ug/m3 LC,45,Burbank
11/15/13,AQS,60371002,3,24.5,ug/m3 LC,77,Burbank
11/16/13,AQS,60371002,3,17.1,ug/m3 LC,62,Burbank
11/17/13,AQS,60371002,3,17.8,ug/m3 LC,63,Burbank
11/18/13,AQS,60371002,3,16.9,ug/m3 LC,61,Burbank
11/19/13,AQS,60371002,3,11.7,ug/m3 LC,49,Burbank
11/20/13,AQS,60371002,3,14.9,ug/m3 LC,57,Burbank
11/21/13,AQS,60371002,3,7.2,ug/m3 LC,30,Burbank
11/22/13,AQS,60371002,3,3.5,ug/m3 LC,15,Burbank
11/23/13,AQS,60371002,3,10,ug/m3 LC,42,Burbank
11/24/13,AQS,60371002,3,16.4,ug/m3 LC,60,Burbank
11/25/13,AQS,60371002,3,17.8,ug/m3 LC,63,Burbank
11/26/13,AQS,60371002,3,17.7,ug/m3 LC,63,Burbank
11/27/13,AQS,60371002,3,11.9,ug/m3 LC,50,Burbank
11/28/13,AQS,60371002,3,18,ug/m3 LC,63,Burbank
11/29/13,AQS,60371002,3,25.5,ug/m3 LC,79,Burbank
11/30/13,AQS,60371002,3,17.5,ug/m3 LC,62,Burbank
12/1/13,AQS,60371002,3,12.2,ug/m3 LC,51,Burbank
12/2/13,AQS,60371002,3,13.7,ug/m3 LC,54,Burbank
12/3/13,AQS,60371002,3,16.4,ug/m3 LC,60,Burbank
12/4/13,AQS,60371002,3,7.9,ug/m3 LC,33,Burbank
12/5/13,AQS,60371002,3,15.4,ug/m3 LC,58,Burbank
12/6/13,AQS,60371002,3,18.5,ug/m3 LC,64,Burbank
12/7/13,AQS,60371002,3,14.5,ug/m3 LC,56,Burbank
12/8/13,AQS,60371002,3,17.6,ug/m3 LC,63,Burbank
12/9/13,AQS,60371002,3,16.7,ug/m3 LC,61,Burbank
12/10/13,AQS,60371002,3,12.7,ug/m3 LC,52,Burbank
12/11/13,AQS,60371002,3,12.2,ug/m3 LC,51,Burbank
12/12/13,AQS,60371002,3,19,ug/m3 LC,66,Burbank
12/13/13,AQS,60371002,3,33.5,ug/m3 LC,96,Burbank
12/14/13,AQS,60371002,3,28.5,ug/m3 LC,85,Burbank
12/15/13,AQS,60371002,3,15.1,ug/m3 LC,57,Burbank
12/16/13,AQS,60371002,3,10.6,ug/m3 LC,44,Burbank
12/17/13,AQS,60371002,3,15.5,ug/m3 LC,58,Burbank
12/18/13,AQS,60371002,3,19.5,ug/m3 LC,67,Burbank
12/19/13,AQS,60371002,3,12.7,ug/m3 LC,52,Burbank
12/20/13,AQS,60371002,3,17.6,ug/m3 LC,63,Burbank
12/21/13,AQS,60371002,3,29.1,ug/m3 LC,87,Burbank
12/22/13,AQS,60371002,3,35.7,ug/m3 LC,101,Burbank
12/23/13,AQS,60371002,3,22,ug/m3 LC,72,Burbank
12/24/13,AQS,60371002,3,18.2,ug/m3 LC,64,Burbank
12/25/13,AQS,60371002,3,14.7,ug/m3 LC,56,Burbank
12/26/13,AQS,60371002,3,12.3,ug/m3 LC,51,Burbank
12/27/13,AQS,60371002,3,12.9,ug/m3 LC,53,Burbank
12/28/13,AQS,60371002,3,17.9,ug/m3 LC,63,Burbank
12/29/13,AQS,60371002,3,19,ug/m3 LC,66,Burbank
12/30/13,AQS,60371002,3,17.5,ug/m3 LC,62,Burbank
12/31/13,AQS,60371002,3,33.2,ug/m3 LC,95,Burbank
1/1/13,AQS,60371103,1,21.6,ug/m3 LC,71,Los Angeles-North Main Street
1/2/13,AQS,60371103,1,12.9,ug/m3 LC,53,Los Angeles-North Main Street
1/3/13,AQS,60371103,1,12.4,ug/m3 LC,52,Los Angeles-North Main Street
1/4/13,AQS,60371103,1,11.3,ug/m3 LC,47,Los Angeles-North Main Street
1/5/13,AQS,60371103,1,16.2,ug/m3 LC,60,Los Angeles-North Main Street
1/6/13,AQS,60371103,1,12.5,ug/m3 LC,52,Los Angeles-North Main Street
1/7/13,AQS,60371103,1,10.2,ug/m3 LC,43,Los Angeles-North Main Street
1/8/13,AQS,60371103,1,15.8,ug/m3 LC,59,Los Angeles-North Main Street
1/9/13,AQS,60371103,1,20.5,ug/m3 LC,69,Los Angeles-North Main Street
1/10/13,AQS,60371103,1,5.6,ug/m3 LC,23,Los Angeles-North Main Street
1/11/13,AQS,60371103,1,2.3,ug/m3 LC,10,Los Angeles-North Main Street
1/12/13,AQS,60371103,1,6.9,ug/m3 LC,29,Los Angeles-North Main Street
1/13/13,AQS,60371103,1,11.4,ug/m3 LC,48,Los Angeles-North Main Street
1/14/13,AQS,60371103,1,10.3,ug/m3 LC,43,Los Angeles-North Main Street
1/15/13,AQS,60371103,1,8.4,ug/m3 LC,35,Los Angeles-North Main Street
1/16/13,AQS,60371103,1,14,ug/m3 LC,55,Los Angeles-North Main Street
1/17/13,AQS,60371103,1,13.1,ug/m3 LC,53,Los Angeles-North Main Street
1/18/13,AQS,60371103,1,9.1,ug/m3 LC,38,Los Angeles-North Main Street
1/19/13,AQS,60371103,1,8.5,ug/m3 LC,35,Los Angeles-North Main Street
1/20/13,AQS,60371103,1,7.4,ug/m3 LC,31,Los Angeles-North Main Street
1/21/13,AQS,60371103,1,10.6,ug/m3 LC,44,Los Angeles-North Main Street
1/22/13,AQS,60371103,1,10.7,ug/m3 LC,45,Los Angeles-North Main Street
1/23/13,AQS,60371103,1,7.7,ug/m3 LC,32,Los Angeles-North Main Street
1/25/13,AQS,60371103,1,6.8,ug/m3 LC,28,Los Angeles-North Main Street
1/26/13,AQS,60371103,1,7.8,ug/m3 LC,33,Los Angeles-North Main Street
1/27/13,AQS,60371103,1,4.4,ug/m3 LC,18,Los Angeles-North Main Street
1/28/13,AQS,60371103,1,2.3,ug/m3 LC,10,Los Angeles-North Main Street
1/29/13,AQS,60371103,1,8.6,ug/m3 LC,36,Los Angeles-North Main Street
1/30/13,AQS,60371103,1,13.8,ug/m3 LC,55,Los Angeles-North Main Street
1/31/13,AQS,60371103,1,10,ug/m3 LC,42,Los Angeles-North Main Street
2/1/13,AQS,60371103,1,11.7,ug/m3 LC,49,Los Angeles-North Main Street
2/2/13,AQS,60371103,1,8,ug/m3 LC,33,Los Angeles-North Main Street
2/3/13,AQS,60371103,1,8.5,ug/m3 LC,35,Los Angeles-North Main Street
2/4/13,AQS,60371103,1,21.9,ug/m3 LC,72,Los Angeles-North Main Street
2/5/13,AQS,60371103,1,43.1,ug/m3 LC,120,Los Angeles-North Main Street
2/6/13,AQS,60371103,1,28,ug/m3 LC,84,Los Angeles-North Main Street
2/7/13,AQS,60371103,1,24.3,ug/m3 LC,77,Los Angeles-North Main Street
2/8/13,AQS,60371103,1,4.1,ug/m3 LC,17,Los Angeles-North Main Street
2/9/13,AQS,60371103,1,9.3,ug/m3 LC,39,Los Angeles-North Main Street
2/10/13,AQS,60371103,1,11.7,ug/m3 LC,49,Los Angeles-North Main Street
2/11/13,AQS,60371103,1,11,ug/m3 LC,46,Los Angeles-North Main Street
2/12/13,AQS,60371103,1,9.5,ug/m3 LC,40,Los Angeles-North Main Street
2/13/13,AQS,60371103,1,17,ug/m3 LC,61,Los Angeles-North Main Street
2/14/13,AQS,60371103,1,18.1,ug/m3 LC,64,Los Angeles-North Main Street
2/15/13,AQS,60371103,1,10.7,ug/m3 LC,45,Los Angeles-North Main Street
2/16/13,AQS,60371103,1,7.9,ug/m3 LC,33,Los Angeles-North Main Street
2/17/13,AQS,60371103,1,10.5,ug/m3 LC,44,Los Angeles-North Main Street
2/18/13,AQS,60371103,1,12.9,ug/m3 LC,53,Los Angeles-North Main Street
2/20/13,AQS,60371103,1,2.4,ug/m3 LC,10,Los Angeles-North Main Street
2/21/13,AQS,60371103,1,8.3,ug/m3 LC,35,Los Angeles-North Main Street
2/22/13,AQS,60371103,1,9.9,ug/m3 LC,41,Los Angeles-North Main Street
2/23/13,AQS,60371103,1,7.3,ug/m3 LC,30,Los Angeles-North Main Street
2/24/13,AQS,60371103,1,9.5,ug/m3 LC,40,Los Angeles-North Main Street
2/25/13,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
2/26/13,AQS,60371103,1,12.5,ug/m3 LC,52,Los Angeles-North Main Street
2/27/13,AQS,60371103,1,8.5,ug/m3 LC,35,Los Angeles-North Main Street
2/28/13,AQS,60371103,1,7.9,ug/m3 LC,33,Los Angeles-North Main Street
3/1/13,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
3/2/13,AQS,60371103,1,9.3,ug/m3 LC,39,Los Angeles-North Main Street
3/4/13,AQS,60371103,1,17.1,ug/m3 LC,62,Los Angeles-North Main Street
3/5/13,AQS,60371103,1,20.2,ug/m3 LC,68,Los Angeles-North Main Street
3/6/13,AQS,60371103,1,4.1,ug/m3 LC,17,Los Angeles-North Main Street
3/7/13,AQS,60371103,1,3.3,ug/m3 LC,14,Los Angeles-North Main Street
3/8/13,AQS,60371103,1,3.7,ug/m3 LC,15,Los Angeles-North Main Street
3/9/13,AQS,60371103,1,8,ug/m3 LC,33,Los Angeles-North Main Street
3/10/13,AQS,60371103,1,10.9,ug/m3 LC,45,Los Angeles-North Main Street
3/11/13,AQS,60371103,1,14.5,ug/m3 LC,56,Los Angeles-North Main Street
3/12/13,AQS,60371103,1,17.7,ug/m3 LC,63,Los Angeles-North Main Street
3/13/13,AQS,60371103,1,12.1,ug/m3 LC,51,Los Angeles-North Main Street
3/14/13,AQS,60371103,1,15.5,ug/m3 LC,58,Los Angeles-North Main Street
3/15/13,AQS,60371103,1,33.1,ug/m3 LC,95,Los Angeles-North Main Street
3/16/13,AQS,60371103,1,29,ug/m3 LC,87,Los Angeles-North Main Street
3/17/13,AQS,60371103,1,21.5,ug/m3 LC,71,Los Angeles-North Main Street
3/23/13,AQS,60371103,1,14,ug/m3 LC,55,Los Angeles-North Main Street
3/24/13,AQS,60371103,1,21.5,ug/m3 LC,71,Los Angeles-North Main Street
3/25/13,AQS,60371103,1,24.3,ug/m3 LC,77,Los Angeles-North Main Street
3/26/13,AQS,60371103,1,22.7,ug/m3 LC,73,Los Angeles-North Main Street
3/27/13,AQS,60371103,1,11,ug/m3 LC,46,Los Angeles-North Main Street
3/28/13,AQS,60371103,1,15.2,ug/m3 LC,58,Los Angeles-North Main Street
3/29/13,AQS,60371103,1,19.3,ug/m3 LC,66,Los Angeles-North Main Street
3/30/13,AQS,60371103,1,11.6,ug/m3 LC,48,Los Angeles-North Main Street
3/31/13,AQS,60371103,1,5.8,ug/m3 LC,24,Los Angeles-North Main Street
4/1/13,AQS,60371103,1,5,ug/m3 LC,21,Los Angeles-North Main Street
4/2/13,AQS,60371103,1,9.2,ug/m3 LC,38,Los Angeles-North Main Street
4/3/13,AQS,60371103,1,15,ug/m3 LC,57,Los Angeles-North Main Street
4/4/13,AQS,60371103,1,18.1,ug/m3 LC,64,Los Angeles-North Main Street
4/5/13,AQS,60371103,1,9.2,ug/m3 LC,38,Los Angeles-North Main Street
4/6/13,AQS,60371103,1,8.5,ug/m3 LC,35,Los Angeles-North Main Street
4/7/13,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
4/8/13,AQS,60371103,1,6.4,ug/m3 LC,27,Los Angeles-North Main Street
4/9/13,AQS,60371103,1,7.1,ug/m3 LC,30,Los Angeles-North Main Street
4/10/13,AQS,60371103,1,9.9,ug/m3 LC,41,Los Angeles-North Main Street
4/11/13,AQS,60371103,1,18,ug/m3 LC,63,Los Angeles-North Main Street
4/12/13,AQS,60371103,1,15,ug/m3 LC,57,Los Angeles-North Main Street
4/13/13,AQS,60371103,1,15.8,ug/m3 LC,59,Los Angeles-North Main Street
4/14/13,AQS,60371103,1,8.2,ug/m3 LC,34,Los Angeles-North Main Street
4/15/13,AQS,60371103,1,7.5,ug/m3 LC,31,Los Angeles-North Main Street
4/16/13,AQS,60371103,1,6.1,ug/m3 LC,25,Los Angeles-North Main Street
4/17/13,AQS,60371103,1,4.5,ug/m3 LC,19,Los Angeles-North Main Street
4/18/13,AQS,60371103,1,7,ug/m3 LC,29,Los Angeles-North Main Street
4/19/13,AQS,60371103,1,7.3,ug/m3 LC,30,Los Angeles-North Main Street
4/20/13,AQS,60371103,1,13.9,ug/m3 LC,55,Los Angeles-North Main Street
4/21/13,AQS,60371103,1,18.8,ug/m3 LC,65,Los Angeles-North Main Street
4/22/13,AQS,60371103,1,16,ug/m3 LC,59,Los Angeles-North Main Street
4/23/13,AQS,60371103,1,10.9,ug/m3 LC,45,Los Angeles-North Main Street
4/24/13,AQS,60371103,1,12.1,ug/m3 LC,51,Los Angeles-North Main Street
4/25/13,AQS,60371103,1,7.3,ug/m3 LC,30,Los Angeles-North Main Street
4/26/13,AQS,60371103,1,9.3,ug/m3 LC,39,Los Angeles-North Main Street
4/27/13,AQS,60371103,1,13.3,ug/m3 LC,54,Los Angeles-North Main Street
4/28/13,AQS,60371103,1,18.1,ug/m3 LC,64,Los Angeles-North Main Street
4/29/13,AQS,60371103,1,16.1,ug/m3 LC,59,Los Angeles-North Main Street
4/30/13,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
5/1/13,AQS,60371103,1,7.1,ug/m3 LC,30,Los Angeles-North Main Street
5/2/13,AQS,60371103,1,11,ug/m3 LC,46,Los Angeles-North Main Street
5/3/13,AQS,60371103,1,12.8,ug/m3 LC,52,Los Angeles-North Main Street
5/4/13,AQS,60371103,1,16.3,ug/m3 LC,60,Los Angeles-North Main Street
5/5/13,AQS,60371103,1,11.8,ug/m3 LC,49,Los Angeles-North Main Street
5/6/13,AQS,60371103,1,8.1,ug/m3 LC,34,Los Angeles-North Main Street
5/7/13,AQS,60371103,1,7,ug/m3 LC,29,Los Angeles-North Main Street
5/8/13,AQS,60371103,1,8,ug/m3 LC,33,Los Angeles-North Main Street
5/9/13,AQS,60371103,1,9.9,ug/m3 LC,41,Los Angeles-North Main Street
5/10/13,AQS,60371103,1,11.7,ug/m3 LC,49,Los Angeles-North Main Street
5/11/13,AQS,60371103,1,17,ug/m3 LC,61,Los Angeles-North Main Street
5/12/13,AQS,60371103,1,16.1,ug/m3 LC,59,Los Angeles-North Main Street
5/13/13,AQS,60371103,1,14.4,ug/m3 LC,56,Los Angeles-North Main Street
5/14/13,AQS,60371103,1,10,ug/m3 LC,42,Los Angeles-North Main Street
5/15/13,AQS,60371103,1,12.8,ug/m3 LC,52,Los Angeles-North Main Street
5/16/13,AQS,60371103,1,18.2,ug/m3 LC,64,Los Angeles-North Main Street
5/17/13,AQS,60371103,1,9.5,ug/m3 LC,40,Los Angeles-North Main Street
5/18/13,AQS,60371103,1,8.5,ug/m3 LC,35,Los Angeles-North Main Street
5/19/13,AQS,60371103,1,10,ug/m3 LC,42,Los Angeles-North Main Street
5/20/13,AQS,60371103,1,13.6,ug/m3 LC,54,Los Angeles-North Main Street
5/21/13,AQS,60371103,1,16.5,ug/m3 LC,60,Los Angeles-North Main Street
5/22/13,AQS,60371103,1,13,ug/m3 LC,53,Los Angeles-North Main Street
5/23/13,AQS,60371103,1,13.3,ug/m3 LC,54,Los Angeles-North Main Street
5/24/13,AQS,60371103,1,13.1,ug/m3 LC,53,Los Angeles-North Main Street
5/25/13,AQS,60371103,1,13.3,ug/m3 LC,54,Los Angeles-North Main Street
5/26/13,AQS,60371103,1,10.8,ug/m3 LC,45,Los Angeles-North Main Street
5/27/13,AQS,60371103,1,8.3,ug/m3 LC,35,Los Angeles-North Main Street
5/28/13,AQS,60371103,1,15.4,ug/m3 LC,58,Los Angeles-North Main Street
5/29/13,AQS,60371103,1,8.7,ug/m3 LC,36,Los Angeles-North Main Street
5/30/13,AQS,60371103,1,12.5,ug/m3 LC,52,Los Angeles-North Main Street
5/31/13,AQS,60371103,1,14.7,ug/m3 LC,56,Los Angeles-North Main Street
6/1/13,AQS,60371103,1,16.7,ug/m3 LC,61,Los Angeles-North Main Street
6/2/13,AQS,60371103,1,14.2,ug/m3 LC,55,Los Angeles-North Main Street
6/3/13,AQS,60371103,1,10.4,ug/m3 LC,43,Los Angeles-North Main Street
6/4/13,AQS,60371103,1,6.3,ug/m3 LC,26,Los Angeles-North Main Street
6/5/13,AQS,60371103,1,7,ug/m3 LC,29,Los Angeles-North Main Street
6/6/13,AQS,60371103,1,9.7,ug/m3 LC,40,Los Angeles-North Main Street
6/7/13,AQS,60371103,1,12.1,ug/m3 LC,51,Los Angeles-North Main Street
6/8/13,AQS,60371103,1,12.5,ug/m3 LC,52,Los Angeles-North Main Street
6/9/13,AQS,60371103,1,9.5,ug/m3 LC,40,Los Angeles-North Main Street
6/10/13,AQS,60371103,1,6.5,ug/m3 LC,27,Los Angeles-North Main Street
6/11/13,AQS,60371103,1,6.8,ug/m3 LC,28,Los Angeles-North Main Street
6/12/13,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
6/13/13,AQS,60371103,1,9.7,ug/m3 LC,40,Los Angeles-North Main Street
6/14/13,AQS,60371103,1,9.9,ug/m3 LC,41,Los Angeles-North Main Street
6/15/13,AQS,60371103,1,11.6,ug/m3 LC,48,Los Angeles-North Main Street
6/16/13,AQS,60371103,1,11.4,ug/m3 LC,48,Los Angeles-North Main Street
6/17/13,AQS,60371103,1,11.2,ug/m3 LC,47,Los Angeles-North Main Street
6/18/13,AQS,60371103,1,10.7,ug/m3 LC,45,Los Angeles-North Main Street
6/19/13,AQS,60371103,1,10.7,ug/m3 LC,45,Los Angeles-North Main Street
6/20/13,AQS,60371103,1,11.5,ug/m3 LC,48,Los Angeles-North Main Street
6/21/13,AQS,60371103,1,13.1,ug/m3 LC,53,Los Angeles-North Main Street
6/22/13,AQS,60371103,1,12.4,ug/m3 LC,52,Los Angeles-North Main Street
6/23/13,AQS,60371103,1,11.9,ug/m3 LC,50,Los Angeles-North Main Street
6/24/13,AQS,60371103,1,7.4,ug/m3 LC,31,Los Angeles-North Main Street
6/25/13,AQS,60371103,1,7.6,ug/m3 LC,32,Los Angeles-North Main Street
6/26/13,AQS,60371103,1,0.8,ug/m3 LC,3,Los Angeles-North Main Street
6/27/13,AQS,60371103,1,11.4,ug/m3 LC,48,Los Angeles-North Main Street
6/28/13,AQS,60371103,1,12.1,ug/m3 LC,51,Los Angeles-North Main Street
6/29/13,AQS,60371103,1,13.5,ug/m3 LC,54,Los Angeles-North Main Street
6/30/13,AQS,60371103,1,13.4,ug/m3 LC,54,Los Angeles-North Main Street
7/1/13,AQS,60371103,1,14.1,ug/m3 LC,55,Los Angeles-North Main Street
7/2/13,AQS,60371103,1,13.8,ug/m3 LC,55,Los Angeles-North Main Street
7/4/13,AQS,60371103,1,17.9,ug/m3 LC,63,Los Angeles-North Main Street
7/5/13,AQS,60371103,1,31.4,ug/m3 LC,92,Los Angeles-North Main Street
7/6/13,AQS,60371103,1,9.8,ug/m3 LC,41,Los Angeles-North Main Street
7/7/13,AQS,60371103,1,10.9,ug/m3 LC,45,Los Angeles-North Main Street
7/8/13,AQS,60371103,1,10.8,ug/m3 LC,45,Los Angeles-North Main Street
7/9/13,AQS,60371103,1,14.6,ug/m3 LC,56,Los Angeles-North Main Street
7/11/13,AQS,60371103,1,12.6,ug/m3 LC,52,Los Angeles-North Main Street
7/12/13,AQS,60371103,1,12.1,ug/m3 LC,51,Los Angeles-North Main Street
7/13/13,AQS,60371103,1,13.6,ug/m3 LC,54,Los Angeles-North Main Street
7/14/13,AQS,60371103,1,11.4,ug/m3 LC,48,Los Angeles-North Main Street
7/15/13,AQS,60371103,1,10.1,ug/m3 LC,42,Los Angeles-North Main Street
7/16/13,AQS,60371103,1,7.3,ug/m3 LC,30,Los Angeles-North Main Street
7/17/13,AQS,60371103,1,7.6,ug/m3 LC,32,Los Angeles-North Main Street
7/18/13,AQS,60371103,1,10.6,ug/m3 LC,44,Los Angeles-North Main Street
7/19/13,AQS,60371103,1,12.3,ug/m3 LC,51,Los Angeles-North Main Street
7/20/13,AQS,60371103,1,12.5,ug/m3 LC,52,Los Angeles-North Main Street
7/21/13,AQS,60371103,1,10.1,ug/m3 LC,42,Los Angeles-North Main Street
7/22/13,AQS,60371103,1,10.8,ug/m3 LC,45,Los Angeles-North Main Street
7/23/13,AQS,60371103,1,6.7,ug/m3 LC,28,Los Angeles-North Main Street
7/24/13,AQS,60371103,1,6.5,ug/m3 LC,27,Los Angeles-North Main Street
7/25/13,AQS,60371103,1,6.9,ug/m3 LC,29,Los Angeles-North Main Street
7/26/13,AQS,60371103,1,10,ug/m3 LC,42,Los Angeles-North Main Street
7/27/13,AQS,60371103,1,8.8,ug/m3 LC,37,Los Angeles-North Main Street
7/28/13,AQS,60371103,1,10,ug/m3 LC,42,Los Angeles-North Main Street
7/29/13,AQS,60371103,1,9.4,ug/m3 LC,39,Los Angeles-North Main Street
7/30/13,AQS,60371103,1,8.9,ug/m3 LC,37,Los Angeles-North Main Street
7/31/13,AQS,60371103,1,11.2,ug/m3 LC,47,Los Angeles-North Main Street
8/2/13,AQS,60371103,1,11.8,ug/m3 LC,49,Los Angeles-North Main Street
8/3/13,AQS,60371103,1,12.7,ug/m3 LC,52,Los Angeles-North Main Street
8/4/13,AQS,60371103,1,12.2,ug/m3 LC,51,Los Angeles-North Main Street
8/5/13,AQS,60371103,1,12,ug/m3 LC,50,Los Angeles-North Main Street
8/10/13,AQS,60371103,1,12.2,ug/m3 LC,51,Los Angeles-North Main Street
8/11/13,AQS,60371103,1,11.5,ug/m3 LC,48,Los Angeles-North Main Street
8/12/13,AQS,60371103,1,13,ug/m3 LC,53,Los Angeles-North Main Street
8/13/13,AQS,60371103,1,14.7,ug/m3 LC,56,Los Angeles-North Main Street
8/14/13,AQS,60371103,1,17.6,ug/m3 LC,63,Los Angeles-North Main Street
8/15/13,AQS,60371103,1,16.4,ug/m3 LC,60,Los Angeles-North Main Street
8/16/13,AQS,60371103,1,14.6,ug/m3 LC,56,Los Angeles-North Main Street
8/17/13,AQS,60371103,1,11.6,ug/m3 LC,48,Los Angeles-North Main Street
8/18/13,AQS,60371103,1,15.4,ug/m3 LC,58,Los Angeles-North Main Street
8/19/13,AQS,60371103,1,12,ug/m3 LC,50,Los Angeles-North Main Street
8/20/13,AQS,60371103,1,9.7,ug/m3 LC,40,Los Angeles-North Main Street
8/21/13,AQS,60371103,1,9,ug/m3 LC,38,Los Angeles-North Main Street
8/22/13,AQS,60371103,1,7.7,ug/m3 LC,32,Los Angeles-North Main Street
8/23/13,AQS,60371103,1,9.9,ug/m3 LC,41,Los Angeles-North Main Street
8/25/13,AQS,60371103,1,12.4,ug/m3 LC,52,Los Angeles-North Main Street
8/26/13,AQS,60371103,1,10.8,ug/m3 LC,45,Los Angeles-North Main Street
8/27/13,AQS,60371103,1,10.4,ug/m3 LC,43,Los Angeles-North Main Street
8/28/13,AQS,60371103,1,11.1,ug/m3 LC,46,Los Angeles-North Main Street
8/29/13,AQS,60371103,1,10.2,ug/m3 LC,43,Los Angeles-North Main Street
8/30/13,AQS,60371103,1,9.4,ug/m3 LC,39,Los Angeles-North Main Street
8/31/13,AQS,60371103,1,7.9,ug/m3 LC,33,Los Angeles-North Main Street
9/1/13,AQS,60371103,1,5.3,ug/m3 LC,22,Los Angeles-North Main Street
9/2/13,AQS,60371103,1,7,ug/m3 LC,29,Los Angeles-North Main Street
9/3/13,AQS,60371103,1,9.3,ug/m3 LC,39,Los Angeles-North Main Street
9/4/13,AQS,60371103,1,10.4,ug/m3 LC,43,Los Angeles-North Main Street
9/5/13,AQS,60371103,1,14.4,ug/m3 LC,56,Los Angeles-North Main Street
9/6/13,AQS,60371103,1,12.7,ug/m3 LC,52,Los Angeles-North Main Street
9/7/13,AQS,60371103,1,12.8,ug/m3 LC,52,Los Angeles-North Main Street
9/8/13,AQS,60371103,1,11.7,ug/m3 LC,49,Los Angeles-North Main Street
9/9/13,AQS,60371103,1,9.5,ug/m3 LC,40,Los Angeles-North Main Street
9/10/13,AQS,60371103,1,9.6,ug/m3 LC,40,Los Angeles-North Main Street
9/11/13,AQS,60371103,1,8.8,ug/m3 LC,37,Los Angeles-North Main Street
9/12/13,AQS,60371103,1,10.5,ug/m3 LC,44,Los Angeles-North Main Street
9/13/13,AQS,60371103,1,14,ug/m3 LC,55,Los Angeles-North Main Street
